library,path,relative_path,width,height,duration,size_mb,mtime
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\03_住宿空间\酒店民宿房间\022_莫干山_酒店民宿房间__S_V023_S032.mp4,03_住宿空间\酒店民宿房间\022_莫干山_酒店民宿房间__S_V023_S032.mp4,720,468,1.367,0.327,2026-07-03T14:19:33
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\03_住宿空间\酒店民宿房间\023_莫干山_酒店民宿房间__S_V025_S006.mp4,03_住宿空间\酒店民宿房间\023_莫干山_酒店民宿房间__S_V025_S006.mp4,1080,714,0.567,0.11,2026-07-03T14:19:35
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\03_住宿空间\酒店民宿房间\024_莫干山_酒店民宿房间__S_V025_S007.mp4,03_住宿空间\酒店民宿房间\024_莫干山_酒店民宿房间__S_V025_S007.mp4,1080,710,0.533,0.106,2026-07-03T14:19:37
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\03_住宿空间\酒店民宿房间\025_莫干山_酒店民宿房间__S_V025_S008.mp4,03_住宿空间\酒店民宿房间\025_莫干山_酒店民宿房间__S_V025_S008.mp4,1080,664,0.4,0.065,2026-07-03T14:19:38
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\下午茶点\001_莫干山_下午茶点__S_V007_S008.mp4,04_餐饮美食\下午茶点\001_莫干山_下午茶点__S_V007_S008.mp4,720,638,1.233,0.313,2026-07-03T14:19:40
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\下午茶点\002_莫干山_下午茶点__S_V010_S026.mp4,04_餐饮美食\下午茶点\002_莫干山_下午茶点__S_V010_S026.mp4,720,342,1.8,0.213,2026-07-03T14:19:42
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\下午茶点\003_莫干山_下午茶点__S_V013_S005.mp4,04_餐饮美食\下午茶点\003_莫干山_下午茶点__S_V013_S005.mp4,720,610,2.033,0.574,2026-07-03T14:19:44
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\下午茶点\004_莫干山_下午茶点__S_V013_S027.mp4,04_餐饮美食\下午茶点\004_莫干山_下午茶点__S_V013_S027.mp4,720,630,0.9,0.242,2026-07-03T14:19:46
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\下午茶点\005_莫干山_下午茶点__A_V014_S018.mp4,04_餐饮美食\下午茶点\005_莫干山_下午茶点__A_V014_S018.mp4,2160,1018,1.3,0.599,2026-07-03T14:19:49
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\下午茶点\006_莫干山_下午茶点__A_V014_S019.mp4,04_餐饮美食\下午茶点\006_莫干山_下午茶点__A_V014_S019.mp4,2160,1366,0.9,0.378,2026-07-03T14:19:52
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\002_莫干山_农家菜__S_V001_S034.mp4,04_餐饮美食\农家菜\002_莫干山_农家菜__S_V001_S034.mp4,1080,778,2.4,1.043,2026-07-03T14:19:59
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\005_莫干山_农家菜__S_V005_S012.mp4,04_餐饮美食\农家菜\005_莫干山_农家菜__S_V005_S012.mp4,720,578,2.2,0.767,2026-07-03T14:20:06
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\006_莫干山_农家菜__S_V005_S013.mp4,04_餐饮美食\农家菜\006_莫干山_农家菜__S_V005_S013.mp4,720,616,3.8,0.875,2026-07-03T14:20:09
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\007_莫干山_农家菜__S_V005_S014.mp4,04_餐饮美食\农家菜\007_莫干山_农家菜__S_V005_S014.mp4,720,520,1.433,0.485,2026-07-03T14:20:12
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\008_莫干山_农家菜__S_V005_S044.mp4,04_餐饮美食\农家菜\008_莫干山_农家菜__S_V005_S044.mp4,720,660,2.267,0.478,2026-07-03T14:20:17
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\009_莫干山_农家菜__A_V006_S029.mp4,04_餐饮美食\农家菜\009_莫干山_农家菜__A_V006_S029.mp4,720,634,1.733,0.214,2026-07-03T14:20:19
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\010_莫干山_农家菜__S_V006_S030.mp4,04_餐饮美食\农家菜\010_莫干山_农家菜__S_V006_S030.mp4,720,608,0.8,0.058,2026-07-03T14:20:20
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\011_莫干山_农家菜__S_V010_S011.mp4,04_餐饮美食\农家菜\011_莫干山_农家菜__S_V010_S011.mp4,720,456,1.6,0.11,2026-07-03T14:20:22
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\012_莫干山_农家菜__S_V010_S012.mp4,04_餐饮美食\农家菜\012_莫干山_农家菜__S_V010_S012.mp4,720,454,1.7,0.142,2026-07-03T14:20:24
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\013_莫干山_农家菜__S_V010_S025.mp4,04_餐饮美食\农家菜\013_莫干山_农家菜__S_V010_S025.mp4,720,424,1.1,0.14,2026-07-03T14:20:25
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\014_莫干山_农家菜__S_V010_S027.mp4,04_餐饮美食\农家菜\014_莫干山_农家菜__S_V010_S027.mp4,720,496,4.433,0.453,2026-07-03T14:20:29
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\015_莫干山_农家菜__S_V013_S009.mp4,04_餐饮美食\农家菜\015_莫干山_农家菜__S_V013_S009.mp4,720,572,1.2,0.351,2026-07-03T14:20:31
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\016_莫干山_农家菜__S_V013_S021.mp4,04_餐饮美食\农家菜\016_莫干山_农家菜__S_V013_S021.mp4,720,710,1.333,0.307,2026-07-03T14:20:33
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\017_莫干山_农家菜__S_V016_S015.mp4,04_餐饮美食\农家菜\017_莫干山_农家菜__S_V016_S015.mp4,1080,1056,2.9,2.621,2026-07-03T14:20:37
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\018_莫干山_农家菜__S_V016_S018.mp4,04_餐饮美食\农家菜\018_莫干山_农家菜__S_V016_S018.mp4,1080,912,1.3,0.639,2026-07-03T14:20:40
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\019_莫干山_农家菜__S_V016_S019.mp4,04_餐饮美食\农家菜\019_莫干山_农家菜__S_V016_S019.mp4,1080,672,1.133,0.413,2026-07-03T14:20:42
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\020_莫干山_农家菜__S_V016_S020.mp4,04_餐饮美食\农家菜\020_莫干山_农家菜__S_V016_S020.mp4,1080,918,3.2,1.852,2026-07-03T14:20:46
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\021_莫干山_农家菜__S_V016_S047.mp4,04_餐饮美食\农家菜\021_莫干山_农家菜__S_V016_S047.mp4,1080,704,1.9,0.585,2026-07-03T14:20:51
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\022_莫干山_农家菜__S_V016_S052.mp4,04_餐饮美食\农家菜\022_莫干山_农家菜__S_V016_S052.mp4,1080,910,4.7,2.424,2026-07-03T14:21:00
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\023_莫干山_农家菜__S_V018_S012.mp4,04_餐饮美食\农家菜\023_莫干山_农家菜__S_V018_S012.mp4,720,456,2.167,0.274,2026-07-03T14:21:03
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\024_莫干山_农家菜__S_V021_S010.mp4,04_餐饮美食\农家菜\024_莫干山_农家菜__S_V021_S010.mp4,720,640,1.9,0.559,2026-07-03T14:21:05
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\025_莫干山_农家菜__S_V021_S011.mp4,04_餐饮美食\农家菜\025_莫干山_农家菜__S_V021_S011.mp4,720,602,1.733,0.497,2026-07-03T14:21:06
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\026_莫干山_农家菜__S_V021_S012.mp4,04_餐饮美食\农家菜\026_莫干山_农家菜__S_V021_S012.mp4,720,526,1.3,0.346,2026-07-03T14:21:08
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\027_莫干山_农家菜__S_V021_S013.mp4,04_餐饮美食\农家菜\027_莫干山_农家菜__S_V021_S013.mp4,720,528,1.133,0.228,2026-07-03T14:21:10
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\029_莫干山_农家菜__S_V021_S038.mp4,04_餐饮美食\农家菜\029_莫干山_农家菜__S_V021_S038.mp4,720,532,2.2,0.557,2026-07-03T14:21:14
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\030_莫干山_农家菜__S_V021_S039.mp4,04_餐饮美食\农家菜\030_莫干山_农家菜__S_V021_S039.mp4,720,552,1.767,0.7,2026-07-03T14:21:17
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\031_莫干山_农家菜__S_V022_S026.mp4,04_餐饮美食\农家菜\031_莫干山_农家菜__S_V022_S026.mp4,720,484,2.267,0.379,2026-07-03T14:21:19
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\032_莫干山_农家菜__S_V023_S011.mp4,04_餐饮美食\农家菜\032_莫干山_农家菜__S_V023_S011.mp4,720,448,2.7,1.003,2026-07-03T14:21:22
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\033_莫干山_农家菜__S_V023_S038.mp4,04_餐饮美食\农家菜\033_莫干山_农家菜__S_V023_S038.mp4,720,580,2.8,0.9,2026-07-03T14:21:25
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\035_莫干山_农家菜__S_V025_S009.mp4,04_餐饮美食\农家菜\035_莫干山_农家菜__S_V025_S009.mp4,1080,706,2.3,0.496,2026-07-03T14:21:30
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\036_莫干山_农家菜__S_V025_S010.mp4,04_餐饮美食\农家菜\036_莫干山_农家菜__S_V025_S010.mp4,1080,760,1.233,0.233,2026-07-03T14:21:32
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\037_莫干山_农家菜__S_V025_S011.mp4,04_餐饮美食\农家菜\037_莫干山_农家菜__S_V025_S011.mp4,1080,504,4.233,1.218,2026-07-03T14:21:36
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\038_莫干山_农家菜__S_V025_S026.mp4,04_餐饮美食\农家菜\038_莫干山_农家菜__S_V025_S026.mp4,1080,708,5.6,2.055,2026-07-03T14:21:41
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\早餐\001_莫干山_早餐__S_V007_S018.mp4,04_餐饮美食\早餐\001_莫干山_早餐__S_V007_S018.mp4,720,594,1.533,0.28,2026-07-03T14:21:43
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\早餐\003_莫干山_早餐__S_V021_S031.mp4,04_餐饮美食\早餐\003_莫干山_早餐__S_V021_S031.mp4,720,664,2.1,0.575,2026-07-03T14:21:47
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\早餐\004_莫干山_早餐__S_V025_S023.mp4,04_餐饮美食\早餐\004_莫干山_早餐__S_V025_S023.mp4,1080,746,4.633,1.388,2026-07-03T14:21:51
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\早餐\005_莫干山_早餐__S_V025_S037.mp4,04_餐饮美食\早餐\005_莫干山_早餐__S_V025_S037.mp4,1080,706,0.933,0.14,2026-07-03T14:21:52
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\水果饮品\001_莫干山_水果饮品__A_V016_S016.mp4,04_餐饮美食\水果饮品\001_莫干山_水果饮品__A_V016_S016.mp4,1080,822,1.0,0.414,2026-07-03T14:21:54
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\自助餐\001_莫干山_自助餐__S_V001_S027.mp4,04_餐饮美食\自助餐\001_莫干山_自助餐__S_V001_S027.mp4,1080,820,1.3,0.562,2026-07-03T14:21:57
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\自助餐\002_莫干山_自助餐__S_V004_S015.mp4,04_餐饮美食\自助餐\002_莫干山_自助餐__S_V004_S015.mp4,480,406,1.367,0.13,2026-07-03T14:21:58
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\自助餐\003_莫干山_自助餐__S_V016_S034.mp4,04_餐饮美食\自助餐\003_莫干山_自助餐__S_V016_S034.mp4,1080,954,1.3,0.975,2026-07-03T14:22:00
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\自助餐\004_莫干山_自助餐__S_V016_S035.mp4,04_餐饮美食\自助餐\004_莫干山_自助餐__S_V016_S035.mp4,1080,698,1.9,1.203,2026-07-03T14:22:03
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\自助餐\005_莫干山_自助餐__S_V024_S034.mp4,04_餐饮美食\自助餐\005_莫干山_自助餐__S_V024_S034.mp4,720,504,0.933,0.151,2026-07-03T14:22:05
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\菜品特写\001_莫干山_菜品特写__S_V005_S015.mp4,04_餐饮美食\菜品特写\001_莫干山_菜品特写__S_V005_S015.mp4,720,608,1.1,0.289,2026-07-03T14:22:07
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\菜品特写\003_莫干山_菜品特写__S_V005_S017.mp4,04_餐饮美食\菜品特写\003_莫干山_菜品特写__S_V005_S017.mp4,720,610,0.867,0.284,2026-07-03T14:22:10
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\菜品特写\004_莫干山_菜品特写__S_V005_S018.mp4,04_餐饮美食\菜品特写\004_莫干山_菜品特写__S_V005_S018.mp4,720,608,1.067,0.116,2026-07-03T14:22:12
