"path","source_video","method","status","time"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\022_莫干山_农家菜__S_V016_S052.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\022_莫干山_农家菜__S_V016_S052.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:18"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\023_莫干山_农家菜__S_V018_S012.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\023_莫干山_农家菜__S_V018_S012.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:18"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\024_莫干山_农家菜__S_V021_S010.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\024_莫干山_农家菜__S_V021_S010.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:18"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\025_莫干山_农家菜__S_V021_S011.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\025_莫干山_农家菜__S_V021_S011.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:18"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\026_莫干山_农家菜__S_V021_S012.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\026_莫干山_农家菜__S_V021_S012.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:18"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\027_莫干山_农家菜__S_V021_S013.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\027_莫干山_农家菜__S_V021_S013.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:18"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\029_莫干山_农家菜__S_V021_S038.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\029_莫干山_农家菜__S_V021_S038.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:18"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\030_莫干山_农家菜__S_V021_S039.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\030_莫干山_农家菜__S_V021_S039.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:18"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\031_莫干山_农家菜__S_V022_S026.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\031_莫干山_农家菜__S_V022_S026.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:18"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\032_莫干山_农家菜__S_V023_S011.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\032_莫干山_农家菜__S_V023_S011.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:18"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\033_莫干山_农家菜__S_V023_S038.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\033_莫干山_农家菜__S_V023_S038.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:18"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\035_莫干山_农家菜__S_V025_S009.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\035_莫干山_农家菜__S_V025_S009.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:18"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\036_莫干山_农家菜__S_V025_S010.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\036_莫干山_农家菜__S_V025_S010.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:18"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\037_莫干山_农家菜__S_V025_S011.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\037_莫干山_农家菜__S_V025_S011.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:18"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\038_莫干山_农家菜__S_V025_S026.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\农家菜\038_莫干山_农家菜__S_V025_S026.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:18"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\早餐\001_莫干山_早餐__S_V007_S018.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\早餐\001_莫干山_早餐__S_V007_S018.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:18"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\早餐\003_莫干山_早餐__S_V021_S031.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\04_餐饮美食\早餐\003_莫干山_早餐__S_V021_S031.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:19"
