"name","output","confidence","rect","reason"
"301_莫干山_漂流_裁剪分割__CV022_S013.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\裁切废料\301_莫干山_漂流_裁剪分割__CV022_S013__裁切废料.mp4","0.7","@{x=0; y=5.147; w=100; h=56.853}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=5.1% h=56.9%（含黑边检测）"
"302_莫干山_漂流_裁剪分割__CV022_S014.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\裁切废料\302_莫干山_漂流_裁剪分割__CV022_S014__裁切废料.mp4","0.86","@{x=0; y=14.876; w=100; h=58.153}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=14.9% h=58.2%（含黑边检测）"
"303_莫干山_漂流_裁剪分割__CV022_S015.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\裁切废料\303_莫干山_漂流_裁剪分割__CV022_S015__裁切废料.mp4","0.95","@{x=0; y=17.353; w=100; h=55.235}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=17.4% h=55.2%（含黑边检测）"
"304_莫干山_漂流_裁剪分割__CV022_S016.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\裁切废料\304_莫干山_漂流_裁剪分割__CV022_S016__裁切废料.mp4","0.58","@{x=0; y=0.0; w=100; h=71.706}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=71.7%（含黑边检测）"
"305_莫干山_漂流_裁剪分割__CV022_S017.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\裁切废料\305_莫干山_漂流_裁剪分割__CV022_S017__裁切废料.mp4","0.7","@{x=0; y=9.265; w=100; h=62.0}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=9.3% h=62.0%（含黑边检测）"
"306_莫干山_漂流_裁剪分割__CV022_S018.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\裁切废料\306_莫干山_漂流_裁剪分割__CV022_S018__裁切废料.mp4","0.58","@{x=0; y=0.0; w=100; h=80.676}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=80.7%（含黑边检测）"
"307_莫干山_漂流_裁剪分割__CV022_S019.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\裁切废料\307_莫干山_漂流_裁剪分割__CV022_S019__裁切废料.mp4","0.7","@{x=0; y=7.353; w=100; h=62.294}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=7.4% h=62.3%（含黑边检测）"
"308_莫干山_漂流_裁剪分割__CV022_S020.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\裁切废料\308_莫干山_漂流_裁剪分割__CV022_S020__裁切废料.mp4","0.58","@{x=0; y=0.0; w=100; h=73.029}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=73.0%（含黑边检测）"
"309_莫干山_漂流_裁剪分割__CV022_S021.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\裁切废料\309_莫干山_漂流_裁剪分割__CV022_S021__裁切废料.mp4","0.58","@{x=0; y=0.0; w=100; h=72.735}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=72.7%（含黑边检测）"
"310_莫干山_漂流_裁剪分割__CV022_S022.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\裁切废料\310_莫干山_漂流_裁剪分割__CV022_S022__裁切废料.mp4","0.58","@{x=0; y=0.0; w=100; h=73.029}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=73.0%（含黑边检测）"
"311_莫干山_漂流_裁剪分割__CV022_S023.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\裁切废料\311_莫干山_漂流_裁剪分割__CV022_S023__裁切废料.mp4","0.86","@{x=0; y=8.824; w=100; h=63.911}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=8.8% h=63.9%（含黑边检测）"
"312_莫干山_漂流_裁剪分割__CV022_S024.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\裁切废料\312_莫干山_漂流_裁剪分割__CV022_S024__裁切废料.mp4","0.74","@{x=0; y=0.0; w=100; h=79.941}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=79.9%（含黑边检测）"
"313_莫干山_漂流_裁剪分割__CV022_S025.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\裁切废料\313_莫干山_漂流_裁剪分割__CV022_S025__裁切废料.mp4","0.86","@{x=0; y=12.671; w=100; h=60.211}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=12.7% h=60.2%（含黑边检测）"
"314_莫干山_漂流_裁剪分割__CV022_S026.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\裁切废料\314_莫干山_漂流_裁剪分割__CV022_S026__裁切废料.mp4","0.7","@{x=0; y=4.118; w=100; h=68.617}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=4.1% h=68.6%（含黑边检测）"
"315_莫干山_漂流_裁剪分割__CV022_S027.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\裁切废料\315_莫干山_漂流_裁剪分割__CV022_S027__裁切废料.mp4","0.74","@{x=0; y=6.935; w=100; h=65.359}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=6.9% h=65.4%（含黑边检测）"
"316_莫干山_漂流_裁剪分割__CV022_S028.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\裁切废料\316_莫干山_漂流_裁剪分割__CV022_S028__裁切废料.mp4","0.86","@{x=0; y=17.941; w=100; h=55.383}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=17.9% h=55.4%（含黑边检测）"
"317_莫干山_漂流_裁剪分割__CV022_S029.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\裁切废料\317_莫干山_漂流_裁剪分割__CV022_S029__裁切废料.mp4","0.82","@{x=0; y=5.147; w=100; h=67.882}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=5.1% h=67.9%（含黑边检测）"
"318_莫干山_漂流_裁剪分割__CV022_S030.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\裁切废料\318_莫干山_漂流_裁剪分割__CV022_S030__裁切废料.mp4","0.82","@{x=0; y=17.647; w=100; h=55.529}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=17.6% h=55.5%（含黑边检测）"
"319_莫干山_漂流_裁剪分割__CV022_S031.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\裁切废料\319_莫干山_漂流_裁剪分割__CV022_S031__裁切废料.mp4","0.74","@{x=0; y=0.0; w=100; h=72.735}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=72.7%（含黑边检测）"
"320_莫干山_漂流_裁剪分割__CV022_S032.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\裁切废料\320_莫干山_漂流_裁剪分割__CV022_S032__裁切废料.mp4","0.86","@{x=0; y=16.053; w=100; h=64.329}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=16.1% h=64.3%（含黑边检测）"
"321_莫干山_漂流_裁剪分割__CV022_S033.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\裁切废料\321_莫干山_漂流_裁剪分割__CV022_S033__裁切废料.mp4","0.7","@{x=0; y=17.941; w=100; h=55.088}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=17.9% h=55.1%（含黑边检测）"
"322_莫干山_漂流_裁剪分割__CV022_S034.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\裁切废料\322_莫干山_漂流_裁剪分割__CV022_S034__裁切废料.mp4","0.86","@{x=0; y=7.5; w=100; h=65.382}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=7.5% h=65.4%（含黑边检测）"
"323_莫干山_漂流_裁剪分割__CV022_S035.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\裁切废料\323_莫干山_漂流_裁剪分割__CV022_S035__裁切废料.mp4","0.7","@{x=0; y=17.941; w=100; h=52.294}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=17.9% h=52.3%（含黑边检测）"
"324_莫干山_漂流_裁剪分割__CV022_S036.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\裁切废料\324_莫干山_漂流_裁剪分割__CV022_S036__裁切废料.mp4","0.7","@{x=0; y=10.906; w=100; h=51.241}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=10.9% h=51.2%（含黑边检测）"
"325_莫干山_漂流_裁剪分割__CV022_S037.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\裁切废料\325_莫干山_漂流_裁剪分割__CV022_S037__裁切废料.mp4","0.58","@{x=0; y=0.0; w=100; h=73.029}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=73.0%（含黑边检测）"
"326_莫干山_漂流_裁剪分割__CV022_S038.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\裁切废料\326_莫干山_漂流_裁剪分割__CV022_S038__裁切废料.mp4","0.74","@{x=0; y=0.0; w=100; h=72.588}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=72.6%（含黑边检测）"
"327_莫干山_漂流_裁剪分割__CV022_S039.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\裁切废料\327_莫干山_漂流_裁剪分割__CV022_S039__裁切废料.mp4","0.86","@{x=0; y=14.118; w=100; h=58.764}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=14.1% h=58.8%（含黑边检测）"
"328_莫干山_漂流_裁剪分割__CV022_S040.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\裁切废料\328_莫干山_漂流_裁剪分割__CV022_S040__裁切废料.mp4","0.74","@{x=0; y=17.965; w=100; h=45.0}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=18.0% h=45.0%（含黑边检测）"
"329_莫干山_漂流_裁剪分割__CV022_S041.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\裁切废料\329_莫干山_漂流_裁剪分割__CV022_S041__裁切废料.mp4","0.86","@{x=0; y=17.941; w=100; h=61.706}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=17.9% h=61.7%（含黑边检测）"
"330_莫干山_漂流_裁剪分割__CV022_S042.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\裁切废料\330_莫干山_漂流_裁剪分割__CV022_S042__裁切废料.mp4","0.86","@{x=0; y=17.941; w=100; h=52.883}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=17.9% h=52.9%（含黑边检测）"
"001_莫干山_田园小火车__S_V006_S035.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\田园小火车\裁切废料\001_莫干山_田园小火车__S_V006_S035__裁切废料.mp4","0.86","@{x=0; y=0.0; w=100; h=74.238}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=74.2%（含黑边检测）"
"001_莫干山_电竞游戏__A_V016_S046.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\电竞游戏\裁切废料\001_莫干山_电竞游戏__A_V016_S046__裁切废料.mp4","0.58","@{x=0; y=0.0; w=100; h=73.27}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=73.3%（含黑边检测）"
"003_莫干山_真人CS__S_V021_S018.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\真人CS\裁切废料\003_莫干山_真人CS__S_V021_S018__裁切废料.mp4","0.58","@{x=0; y=0.0; w=100; h=75.131}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=75.1%（含黑边检测）"
"004_莫干山_竹林徒步__S_V023_S037.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\竹林徒步\裁切废料\004_莫干山_竹林徒步__S_V023_S037__裁切废料.mp4","0.7","@{x=0; y=17.87; w=100; h=48.968}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=17.9% h=49.0%（含黑边检测）"
"003_莫干山_茶山越野车__S_V001_S017.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\茶山越野车\裁切废料\003_莫干山_茶山越野车__S_V001_S017__裁切废料.mp4","0.74","@{x=0; y=0.0; w=100; h=79.633}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=79.6%（含黑边检测）"
"004_莫干山_茶山越野车__S_V005_S021.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\茶山越野车\裁切废料\004_莫干山_茶山越野车__S_V005_S021__裁切废料.mp4","0.86","@{x=0; y=3.764; w=100; h=71.526}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=3.8% h=71.5%（含黑边检测）"
"005_莫干山_茶山越野车__S_V005_S028.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\茶山越野车\裁切废料\005_莫干山_茶山越野车__S_V005_S028__裁切废料.mp4","0.58","@{x=0; y=0.0; w=100; h=62.144}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=62.1%（含黑边检测）"
"007_莫干山_茶山越野车__S_V023_S019.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\茶山越野车\裁切废料\007_莫干山_茶山越野车__S_V023_S019__裁切废料.mp4","0.58","@{x=0; y=0.0; w=100; h=61.964}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=62.0%（含黑边检测）"
"001_莫干山_草地滑草__S_V001_S013.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\草地滑草\裁切废料\001_莫干山_草地滑草__S_V001_S013__裁切废料.mp4","0.74","@{x=0; y=0.0; w=100; h=62.707}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=62.7%（含黑边检测）"
"001_莫干山_高山滑道__S_V001_S002.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高山滑道\裁切废料\001_莫干山_高山滑道__S_V001_S002__裁切废料.mp4","0.95","@{x=0; y=17.936; w=100; h=62.034}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=17.9% h=62.0%（含黑边检测）"
"002_莫干山_高山滑道__S_V001_S006.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高山滑道\裁切废料\002_莫干山_高山滑道__S_V001_S006__裁切废料.mp4","0.74","@{x=0; y=0.0; w=100; h=62.0}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=62.0%（含黑边检测）"
"009_莫干山_高山滑道__S_V021_S004.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高山滑道\裁切废料\009_莫干山_高山滑道__S_V021_S004__裁切废料.mp4","0.58","@{x=0; y=15.362; w=100; h=46.603}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=15.4% h=46.6%（含黑边检测）"
"010_莫干山_高山滑道__S_V021_S021.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高山滑道\裁切废料\010_莫干山_高山滑道__S_V021_S021__裁切废料.mp4","0.58","@{x=0; y=0.0; w=100; h=61.968}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=62.0%（含黑边检测）"
"011_莫干山_高山滑道__S_V021_S033.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高山滑道\裁切废料\011_莫干山_高山滑道__S_V021_S033__裁切废料.mp4","0.7","@{x=0; y=17.882; w=100; h=45.0}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=17.9% h=45.0%（含黑边检测）"
"012_莫干山_高山滑道__S_V021_S034.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高山滑道\裁切废料\012_莫干山_高山滑道__S_V021_S034__裁切废料.mp4","0.86","@{x=0; y=7.745; w=100; h=71.845}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=7.7% h=71.8%（含黑边检测）"
"015_莫干山_高山滑道__S_V023_S022.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高山滑道\裁切废料\015_莫干山_高山滑道__S_V023_S022__裁切废料.mp4","0.58","@{x=0; y=0.0; w=100; h=79.674}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=79.7%（含黑边检测）"
"001_莫干山_高空滑索__S_V001_S005.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高空滑索\裁切废料\001_莫干山_高空滑索__S_V001_S005__裁切废料.mp4","0.7","@{x=0; y=17.902; w=100; h=46.376}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=17.9% h=46.4%（含黑边检测）"
"007_莫干山_高空滑索__S_V023_S014.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高空滑索\裁切废料\007_莫干山_高空滑索__S_V023_S014__裁切废料.mp4","0.58","@{x=0; y=0.0; w=100; h=61.964}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=62.0%（含黑边检测）"
